ad_id,ad_name,ad_description,number_of_bathrooms,number_of_bedrooms,number_of_beds,listing_type,average_price,number_rented,revenue,latitude,longitude
615047829578571459,Loft na Av. principal de Meia Praia,"Aproveite o acesso fácil a tudo o que precisar nesta acomodação bem-localizada com mercado e farmácia embaixo ao prédio e muitos restaurantes, lojas, bares...  Apenas 80 mts do mar.  Loft é um espaço aberto, com cozinha, balcão, TV, ar condicionado e 1 cama de casal. Possui uma pequena sacada com vista para a av. Nereu Ramos.  Sem vaga de garagem. Nao fornecemos roupa de cama / consultar  disponibilidade.",1.00,,1.00,Espaço inteiro: loft,168.98,106,17912.00,-27.13,-48.60
760325801206777466,Apartamento encantador! Rua 275 à 150 mt da praia,"Sua família ou amigos poderão desfrutar deste espaço aconchegante e clean, muito bem localizado na meia-praia , a apenas 2 minutos à pé até o mar!",2.00,3.00,3.00,Espaço inteiro: apartamento,894.90,20,17898.00,-27.14,-48.60
767888090154319713,Lindo Apartamento em Perequê,"Lindo apartamento com 2 suítes, espaçoso, na praia de Perequê a 500 metros do mar. É próximo das mais belas praias de Santa Catarina.  Prédio, com piscina, sala de jogos e próximo do comércio local (mercado, farmácia, lojas).  Apartamento com toda a estrutura e muito confortável.  Venha desfrutar de momentos incríveis nesse lindo e acolhedor apartamento.",3.00,2.00,3.00,Espaço inteiro: apartamento,595.63,30,17869.00,-27.15,-48.59
46925976,Apto 201 próximo ao mar c/ piscina 02 dormitório,"Verificar as data de 20/12 a 28/02 reserva mínima de 07 dias, podendo ter a possibilidade de um encaixe na reserva.  Confortável apartamento, próximo ao comercio em geral e apenas 160 metros da praia, há um supermercado a duas quadra, farmácia a uma quadra, padaria na esquina, bares e restaurante na orla da praia, que ficam a aproximadamente 160 a 500m. Apartamento no 1 andar, sem elevador;",2.00,2.00,4.00,Espaço inteiro: apartamento,189.51,94,17814.00,-27.10,-48.62
32006813,microcasa  1 com Wi-Fi e ventiladores,"A Microcasa tem 16 mts quadrados esse espaço e bem completo com cozinha com todos os utensilios, microondas, banheiro com agua quente, tv , e 1 ventilador grande, patio para guardar carros, sempre coloco na cama 1 jogo lençol e almofadas, 1 rolo de papel higiênico no banheiro, 1 detergente e uma bucha na pia de cozinha, durante a hospedagem a pessoa se precisar mais desses pode falar comigo...peço que sempre tragam seus travesseiro preferidos ....e cobertores pois não forneço...",1.00,1.00,1.00,Casa na terra,100.00,178,17800.00,-27.15,-48.60
31434536,"Aluguel de verão, casa no centro de  Itapema!!!","350 metros do mar, ótima localização Valores sujeitos a alteração dependendo do período e da quantidade de hóspedes",1.00,2.00,2.00,Espaço inteiro: casa,264.93,67,17750.00,-27.09,-48.61
52597718,"Aconchego, Chalé pertinho da praia.","Nossos chalés são independentes, cada um possui sua individualidade , todos tem sua churrasqueira, wiffi , lugar para carro, tanquinho de lavar roupas.  O chalé 1, é o da frente, possui um pergolado somente para ele no jardim. PARA VIRADA DE ANO PACOTE DE 8 DIAS NO MÍNIMO.",1.00,2.00,3.00,Espaço inteiro: chalé,361.59,49,17718.00,-27.15,-48.58
46926474,Apto 402 próximo ao mar c/ piscina 02 dormitório,"VIRADA DO ANO ALUGUEL MÍNIMO 7 DIAS  Verificar as data de 20/12 a 28/02 reserva mínima de 07 dias, podendo ter a possibilidade de um encaixe na reserva.  Confortável apartamento, próximo ao comercio em geral e apenas 160 metros da praia, há um supermercado a duas quadra, farmácia a uma quadra, padaria na esquina, bares e restaurante na orla da praia, que ficam a aproximadamente 160 a 500m. Apartamento no 3 andar, sem elevador, lateral, com vista para a piscina;",2.00,2.00,4.00,Espaço inteiro: apartamento,189.63,93,17636.00,-27.10,-48.62
54177663,Apartamento em meia praia,Na data da virada alugamos a partir de 7 dias,2.00,3.00,3.00,Espaço inteiro: apartamento,800.00,22,17600.00,-27.14,-48.60
753432726035802138,Apt 250metros ao mar perto do shopping russi russi,Sua família vai estar perto de tudo ao ficar neste lugar bem-localizado.,2.00,3.00,6.00,Espaço inteiro: apartamento,800.00,22,17600.00,-27.13,-48.61
21688662,"My casa, su casa! Conforto com os pés na areia …","Mi casa su casa 🌻!!!! Excelente apartamento no sétimo andar ( 1 apto por andar) elevador privativo,garagem fechada, amplo e arejado, uma linda sacada com churrasqueira,três dormitórios, dois banheiros, sendo uma suíte + banheiro social. Todos os quartos com ar condicionado,TV 42  ,Sky e internet, na rua mais central de Meia Praia a 150 metros do mar!!! Moro nele, entao tudo está absolutamente bem cuidado e pronto pra te receber...",2.00,3.00,3.00,Espaço inteiro: apartamento,688.00,25,17200.00,-27.13,-48.60
21622210,"Apartamento em Meia Praia, Itapema, SC","A 2 quadras do mar, perto de mercado, shopping, farmácia, panificadora... Pode fazer tudo a pé.  O apto dispõe de 3 vagas de garagem.",3.00,4.00,7.00,Espaço inteiro: apartamento,1900.00,9,17100.00,-27.13,-48.60
36557903,"Casa 200mts praia,confortável e ótima localização","CAsa 4 quartos, tv, ar condicionado, 200metros da praia, ótima localização! acomoda até 12 pessoas",2.00,4.00,3.00,Espaço inteiro: casa,448.68,38,17050.00,-27.10,-48.61
31016422,Aluguel de verão Itapema/SC,"Apartamento novo com dois dormitórios, sendo uma suíte, ambos com ar condicionado, TV, internet, cozinha completa com microondas, máquina de lavar roupas, churrasqueira. Próximo a Havan (entrada da Meia Praia), 450m do mar.",2.00,2.00,4.00,Espaço inteiro: apartamento,250.00,68,17000.00,-27.12,-48.61
50052580,Quarto completo - Apartamento compartilhado,"Apartamento completo, próximo à praia central de Itapema/Sc. O aluguel é para o quarto individual, sendo a área comum compartilhada.    Ambiente tranquilo, com portaria 24h",1.00,1.00,1.00,Quarto inteiro em casa particular,136.94,124,16980.00,-27.09,-48.62
747778506721760874,Apartamento em Itapema próximo ao mar,"Apartamento com 2 quartos e churrasqueira na sacada, recém reformado e decorado (out/2022), com todos os itens necessários para uma temporada agradável numa das praias mais lindas e movimentadas de Santa Catarina.  Fica a 1200 metros do mar (meia praia).  Todos os cômodos têm ar condicionado, inclusive a sala, novos, instalados em out/2022.",2.00,2.00,3.00,Quarto em apart-hotel,484.31,35,16951.00,-27.12,-48.62
714437917071118647,Ape encantador a 2 quadras do mar na Meia Praia,"Impecável apartamento com 2 quartos suíte (cada um com uma cama de casal) na Meia Praia, fica a apenas duas quadras e meia da praia! Por perto, você encontra Restaurantes, bares, lojas, farmácias, supermercados, academias, padarias... Tudo pertinho! Pode encontrar tudo a pé, se quiser! Venha conhecer o melhor lado de Itapema. :)",1.00,1.00,1.00,Espaço inteiro: apartamento,807.14,21,16950.00,-27.14,-48.60
39990143,Casa de verão,Linda casa em itapema  1 quarto Cozinha Banheiro  Vaga pra 3 carros Eu,1.00,1.00,4.00,Espaço inteiro: casa,121.07,140,16950.00,-27.09,-48.63
647955005125911664,"Apartamento NOVO, 1 quadra do mar",Sua família vai estar perto de tudo ao ficar neste lugar bem-localizado.,4.00,3.00,3.00,Espaço inteiro: apartamento,734.78,23,16900.00,-27.12,-48.61
22306996,Apartamento novo e aconchegante em Meia Praia,"Apartamento com duas suítes, cozinha muito bem equipada. Sala de jantar e de estar aconchegantes. Ar condicionado na sala e nos dormitórios. 2 vagas de garagem. Localizado na segunda avenida, proximo ao Hotel Sofistique, lojas, farmácias e supermercados. Área de 80 mts quadrados.",2.00,2.00,3.00,Espaço inteiro: apartamento,563.33,30,16900.00,-27.14,-48.60
52365024,POUSADA BRONZE - APTO 01,"Sua família vai estar perto de tudo ao ficar neste lugar bem-localizado. 500 Metros da Orla da Meia-Praia.  Apartamento localizado em frente de padaria, próximo a mercados, farmácia, posto de gasolina, shopping, e lojas, tudo que você precisar sem necessidade de tirar carro da garagem! CORRE E RESERVE.  1 QUARTO. - SALA -COZINHA -BANHEIRO - TANQUE DE ROUPA.",1.00,1.00,1.00,Espaço inteiro: apartamento,306.36,55,16850.00,-27.13,-48.61
760886818196346051,Casa bem localizada com garagem e 150m da praia,"Casa no centro de Itapema, bem localizada, recém reformada. Todo tipo de comércio a menos de 200m 150m da praia 3 quartos com capacidade de até 10 pessoas 2 vagas de garagem",2.00,3.00,8.00,Espaço inteiro: casa,600.00,28,16800.00,-27.10,-48.62
41664387,Apartamento compartilhado a 150m da praia,"Apto localizado há dois minutos da praia. Perto de supermercado, farmácia, padaria, restaurante, lojas etc. O apartamento será dividido com o casal de proprietários. Tem garagem para 1 carro",1.00,1.00,1.00,Quarto inteiro em apartamento,140.00,120,16800.00,-27.12,-48.61
27924599,Apartamento Gigante na Meia Praia,Lindo apartamento no centro da Meia Praia. Próximo a todas conveniências da cidade.  Apartamento com 3 suítes e 1 lavabo. Ampla sala de estar e cozinha com porta separadora entre as áreas sociais e quartos. Também possui um amplo terraço com sacada totalmente fechado. Ar-condicionado em todas as dependências internas do apartamento e televisões nos quartos.  Televisão principal com ponto da SKY para todos canais.  Garagem coberta para dois carros e entrada diferenciada para banhistas.,3.00,3.00,5.00,Espaço inteiro: apartamento,418.75,40,16750.00,-27.13,-48.60
765399056882739939,Agradável casa de praia,"Aproveite dias maravilhosos com sua família em uma casa aconchegante próxima ao mar em uma área exclusiva da Meia Praia. Casa climatizada, com três suítes e estacionamento para dois carros. Sacada fechada em uma das suítes, com espaço para trabalho. Cozinha ampla e climatizada, com churrasqueira.",3.00,3.00,3.00,Espaço inteiro: casa,759.09,22,16700.00,-27.14,-48.59
632699540868921708,Apartamento encantador com estacionamento incluído,"O grupo terá fácil acesso a tudo o que precisar neste lugar com excelente localização. A 450 metros da praia, no coração de meia praia, próximo  a shopping, supermercados, todo mobiliado, alto padrão.",3.00,3.00,3.00,Espaço inteiro: apartamento,873.68,19,16600.00,-27.13,-48.61
47311467,Apto 04 próximo ao mar c/ piscina 02 dormitórios,"Verificar as data de 20/12 a 28/02 reserva mínima de 07 dias, podendo ter a possibilidade de um encaixe na reserva.  Confortável apartamento, próximo ao comercio em geral e apenas 160 metros da praia, há um supermercado a duas quadra, farmácia a uma quadra, padaria na esquina, bares e restaurante na orla da praia, que ficam a aproximadamente 160 a 500m. Apartamento no 2 andar, sem elevador; fundo;",1.00,2.00,2.00,Espaço inteiro: apartamento,170.74,97,16562.00,-27.10,-48.62
52772728,Apto para locação de temporada em Meia Praia - SC,"3 suítes, 3 vagas de garagem, finamente mobiliado e decorado. Rua 314, início da segunda quadra mar, área nobre de Meia Praia - Itapema/SC.",3.00,3.00,3.00,Espaço inteiro: apartamento,1500.00,11,16500.00,-27.14,-48.59
761486010072798259,Apartamento espaçoso 450 m praia,Leve sua família a este ótimo lugar com muito espaço e aconchego para descansar.,1.00,2.00,3.00,Espaço inteiro: apartamento,550.00,30,16500.00,-27.14,-48.60
30529269,apto  localizado frente ao mar...,"Confortável Apto  e ensolarado no período da tarde, bem iluminado, com vista lateral para o Mar de onde sopra constante brisa marinha.....poucos passos para por o pé na areia. Nos fundos do Edificio, situa-se a Lagoa do Perequê com muitas árvores, garantindo um despertar com o canto de pássaros e aves....  Apartamento muito bom para 1 casal com criança  ou 1 adulto adicional.",1.00,1.00,2.00,Espaço inteiro: apartamento,222.84,74,16490.00,-27.15,-48.58
22810332,Loft 1 quarto beira mar,"Quarto amplo com banheiro exclusivo, guarda roupa com cabideiro, armários e gavetas . Tem um sofá cozinha para pequenos lanches . Na varanda, tanque , máquina de lavar roupas, varal ,mesa bistrô com 2 banquetas . Ideal para quem quer descansar e desfrutar da praia que fica no pé da areia. Bem arejado, iluminado e seguro. Será cobrado 150 reais de taxa de faxina no check in .check in a partir das 14:00 horas é check out , até as 08:00",1.00,1.00,2.00,Espaço inteiro: loft,363.56,45,16360.00,-27.13,-48.60
725297374488467181,"Apartamento a 50 m do mar, mobília nova, lindo!","Apartamento recém finalizado, com vista mar, distante 50 metros do mar. Localizado em uma rua calma, bairro tranquilo. Decoração praiana, sendo 2 suítes, 1 lavabo, sala e cozinha integradas. Possui todos os eletrosomésticos necessários, louças e utensílios. Apartamento finamente decorado, pensado para ser um lugar de descanso e tranquilidade.",3.00,2.00,3.00,Espaço inteiro: apartamento,817.50,20,16350.00,-27.16,-48.57
765220485646135765,Apartamento Novo Rua 242,Leve toda a família a este ótimo lugar com muito espaço para se divertir.,4.00,3.00,3.00,Espaço inteiro: apartamento,857.89,19,16300.00,-27.13,-48.61
49022689,Magnífico Apartamento Frente Mar (Pé na Areia) 3 D,"Se você quer conhecer um lugar mágico, com uma energia positiva revigorante e passar momentos de puro prazer em frente ao mar, ouvindo o som das ondas e vendo o brilho do sol refletindo no mar, com seus amigos, namoradas(os), esposas(os), fazendo um churrasco com vista pro mar e tomando uma cerveja, caipirinha ou vinho, este é o lugar que você procura…  O apartamento pode acomodar até 9 pessoas, sendo 6 em 3 camas de casais + 2 colchões de solteiro (chão) + 1 no Sofá da Sala (ou Cama Inflável).",2.00,3.00,4.00,Espaço inteiro: apartamento,1800.00,9,16200.00,-27.15,-48.58
30922946,"Ótima suite, c/banheiro privativo Edificio Munique","Suite no 9º andar do Edificio Munique, com ar condicionado, Smart TV, cozinha compartilhada, churrasqueira,  wi-fi, garagem.  O edificio tem vista para o mar, fica a 2 quadras da praia.",1.00,1.00,1.00,Quarto inteiro em apartamento,175.33,92,16130.00,-27.14,-48.60
47291982,Apartamento quadra mar Meia Praia,"Apartamento quadra mar, 2 dormitorios  sendo 1 suite, 2 andar com elevador, ar condicionado,  wifi, churrasqueira,  1 vaga de garagem. perto mercado Ofertão e restaurantes. 100 mtrs o mar.  Não entregamos roupa de cama.",1.00,2.00,2.00,Espaço inteiro: apartamento,435.41,37,16110.00,-27.14,-48.59
31924629,microcasa  2 com wifi e ventiladores,"kit net com quarto, banheiro e cozinha completa , local simples porém bem com mercados farmacias amplo comérciolocal",1.00,1.00,1.00,Espaço inteiro: casa,90.00,178,16020.00,-27.15,-48.59
39895753,"Apto  amplo de frente p Mar , com 03 quartos.",nan,3.00,3.00,0.00,Espaço inteiro: apartamento,500.00,32,16000.00,-27.15,-48.58
586329018183630741,Apartamento em Itapema SC uma quadra da praia,"Alugo apartamento em Itapema SC rua 284   - 1 suíte de casal - 2 quartos de casal sendo um com mais uma cama de solteiro - Cozinha com todos os utensílios  - Sala - Sala de jantar - Sacada com churrasqueira - Banheiro - Lavanderia - 1 vaga de garagem   Mínimo de cinco diárias, apartamento alto padrão 400 metros do mar, uma quadra do mar.  Máximo de sete pessoas.",2.00,3.00,4.00,Espaço inteiro: apartamento,800.00,20,16000.00,-27.14,-48.60
32552871,Uma estadia feliz,O apartamento é aconchegante. Está situado a 100 metros da praia. O bairro que está localizado o apartamento possui uma grande variedade de comércio e gastronômica.,2.00,3.00,3.00,Espaço inteiro: apartamento,514.52,31,15950.00,-27.14,-48.60
44554623,"Apartamento central perto do mar, meia praia","Apartamento central, perto da avenida e da praia. Aconchegante, funcional, com duas pequenas sacadas.",2.00,2.00,2.00,Espaço inteiro: apartamento,481.82,33,15900.00,-27.13,-48.60
41420865,"Excelente imoveldecorado,venha curtir suas férias","Imóvel localizado proximo ao shopping Russi Russi, próximo da praia, de mercados e farmácias , excelente localização",2.00,3.00,3.00,Espaço inteiro: apartamento,611.54,26,15900.00,-27.13,-48.60
53922141,"ótima localização, quadra mar, em meia praia.","Sua família vai estar perto de tudo ao ficar neste lugar bem-localizado. apartamento em meia praia, com mercado, farmácia e restaurantes a menos de 1 minuto do prédio. Todos os quartos com ar condicionado, garagem com vaga para 1 carro, varanda com churrasqueira, prédio possui elevador.",2.00,3.00,3.00,Espaço inteiro: apartamento,720.45,22,15850.00,-27.14,-48.60
